wavelength_nm,E_direct_W_m2_um,E_diffuse_W_m2_um
1836,5.83488180321026e-07,1.3050510994724499e-08
1837,3.1756456743884326e-07,7.095375319547389e-09
1838,1.4996386519737275e-07,3.3525592308156492e-09
1839,9.909452221618359e-08,2.2245892137079166e-09
1840,1.8065930094665867e-07,4.07061300129705e-09
1841,4.4595288741951587e-07,1.0052862175752022e-08
1842,9.462289839187027e-07,2.1330146305285246e-08
1843,1.6203438806846452e-06,3.652597781722774e-08
1844,2.219950184034883e-06,5.0043289590352685e-08
1845,2.4307570847787276e-06,5.4797804422137434e-08
1846,2.1346147235508653e-06,4.812607089444915e-08
1847,1.519329060101769e-06,3.426235228721935e-08
1848,9.0669887326197e-07,2.0463298077445425e-08
1849,5.086120536196494e-07,1.1507854605896348e-08
1850,3.409362413786766e-07,7.751713557391968e-09
1851,2.9992167551515833e-07,6.847753423222976e-09
1852,2.7717836721719783e-07,6.343001454634558e-09
1853,2.2388222779251068e-07,5.134291680027629e-09
1854,1.4946945573667677e-07,3.440889777964581e-09
1855,8.57527177895661e-08,1.9883379370885402e-09
1856,5.96652233271256e-08,1.384235226367563e-09
1857,9.608379955196316e-08,2.176210852258421e-09
1858,2.3385343902797054e-07,5.2139745316140685e-09
1859,5.167562746779404e-07,1.1457280521093339e-08
1860,9.420447156289199e-07,2.0838926295539283e-08
1861,1.414014638894696e-06,3.1232137722401226e-08
1862,1.7863691134904438e-06,3.938115590100873e-08
1863,1.981420521478268e-06,4.35464439517466e-08
1864,2.0368149371463597e-06,4.457005800010966e-08
1865,2.00320410022473e-06,4.363882065857737e-08
1866,1.8467492063202088e-06,4.009972983296415e-08
1867,1.513099911659345e-06,3.2798030355580815e-08
1868,1.0501533769860029e-06,2.2747869671054018e-08
1869,5.9955592651861e-07,1.298596551516049e-08
1870,2.7770109513484146e-07,6.016195988472036e-09
1871,1.0653197764265352e-07,2.31131555936257e-09
1872,5.1102824690014295e-08,1.124468816070986e-09
1873,1.0312221888331517e-07,2.315456407307598e-09
1874,3.6609694236327877e-07,8.247660215401979e-09
1875,1.1413784548352069e-06,2.5741854464635327e-08
1876,2.973952368691127e-06,6.714570244260772e-08
1877,6.522694604379581e-06,1.4745710871427847e-07
1878,1.213431294219301e-05,2.747371323949053e-07
1879,1.93114652187668e-05,4.380165612132123e-07
1880,2.6571678320896245e-05,6.03858384842349e-07
1881,3.196958199310328e-05,7.279578222132171e-07
1882,3.433481061952472e-05,7.834460082177909e-07
1883,3.5167180286627604e-05,8.047073588084152e-07
1884,3.9767881114742224e-05,9.136746555804048e-07
1885,5.47201174567439e-05,1.2617867830939088e-06
1886,8.120824159892279e-05,1.8757812101790513e-06
1887,0.00010978453880479352,2.536937627929768e-06
1888,0.0001245293602427995,2.8774593802244163e-06
1889,0.00011612785026426162,2.6828773954471203e-06
1890,9.164045178583754e-05,2.117751905589678e-06
1891,7.064441665875269e-05,1.6361645346855882e-06
1892,7.172686072913349e-05,1.6690445447587686e-06
1893,0.00010010437443381473,2.336844385003102e-06
1894,0.00014263771383766396,3.3327373727498223e-06
1895,0.00017374836004684614,4.0597805037176976e-06
1896,0.00017234758410130586,4.026081427748632e-06
1897,0.0001378009954643852,3.217817966469157e-06
1898,8.868087517941098e-05,2.069720761189724e-06
1899,4.596321646909522e-05,1.0720130428310805e-06
1900,1.9210175902659166e-05,4.4767656800881644e-07
1901,6.487754678036067e-06,1.5105690714025117e-07
1902,1.7928103823291337e-06,4.170786805559798e-08
1903,4.770513990355054e-07,1.1043093832725255e-08
1904,3.2851844345964317e-07,7.406345703745828e-09
1905,6.49345856751769e-07,1.4437472373549888e-08
1906,1.2961073476362478e-06,2.872145798902521e-08
1907,2.147092504921247e-06,4.750837394596954e-08
1908,2.9209809904664495e-06,6.457927844966778e-08
1909,3.325591087318097e-06,7.357839520799647e-08
1910,3.5791242501418406e-06,7.985210624883348e-08
1911,5.575426523549503e-06,1.2749567308189712e-07
1912,1.555193892179684e-05,3.61961783133823e-07
1913,4.8536180380533756e-05,1.134476596533076e-06
1914,0.00012997811981349283,3.0402862809273483e-06
1915,0.000283252456857665,6.6256927147883145e-06
1916,0.0004991340469942547,1.1673178525040506e-05
1917,0.0007150725232540632,1.67169390377181e-05
1918,0.0008503587205116921,1.9869294290547317e-05
1919,0.0008933224502021189,2.0872703287079573e-05
1920,0.0009614158301671608,2.253398530669327e-05
1921,0.001266786164788798,2.9954457658916916e-05
1922,0.0019994122208528984,4.777346232227395e-05
1923,0.003167850955176995,7.627773877730596e-05
1924,0.0044622353221746135,0.00010795839794836523
1925,0.005312235298330956,0.000128858613800158
1926,0.005263277766483188,0.00012779349074475743
1927,0.0044155808898035265,0.00010715268032565592
1928,0.0034784129385452955,8.43087317204586e-05
1929,0.0034337729429005513,8.354918803062957e-05
1930,0.005257249397119896,0.00012953512931664998
1931,0.009848692030227528,0.00024578822413936455
1932,0.017690923230534204,0.00044571579810439443
1933,0.02785486215030314,0.0007063886309293893
1934,0.03720593536458124,0.000947464498081096
1935,0.04167244278125898,0.001063985007603373
1936,0.03992378589466124,0.001022621266005463
1937,0.03671793973503385,0.0009507444193058712
1938,0.04277045812379504,0.0011358990034688828
1939,0.07024196510189923,0.001907680459900739
1940,0.12416244181346267,0.0034037207811234396
1941,0.1932647561561278,0.005313807003294134
1942,0.25094158375062836,0.006902879285164881
1943,0.2735311116625554,0.007516412794318659
1944,0.260685893194149,0.007145812545855492
1945,0.23380070494273741,0.006386335684643316
1946,0.2168273114106527,0.005907050768202606
1947,0.22508889602793203,0.006142959534449398
1948,0.26762429392775067,0.0073593927106672076
1949,0.34520869060584725,0.009586891527694017
1950,0.4383172445111478,0.012269471999600256
1951,0.5062138408781767,0.014235216318681587
1952,0.511816088928112,0.014413419858517657
1953,0.4511571009157332,0.012688993260625137
1954,0.35613119322144515,0.009983715160346148
1955,0.2712818790784836,0.007582630769381409
1956,0.23204543439081043,0.0065039118159735225
1957,0.2584204738006306,0.007318891398709123
1958,0.3527975433114958,0.010090449755483736
1959,0.4931752087576661,0.014175076869412093
1960,0.6355210965013388,0.018297224365310387
1961,0.7419186479147535,0.021381944094169512
1962,0.8196280515271158,0.023698798850589547
1963,0.9292273188637254,0.027084139639999373
1964,1.1428558385050442,0.03369239615039116
1965,1.4873111549575697,0.044307600914011466
1966,1.924025377010211,0.057748645724676355
1967,2.3745265685970707,0.07161851911467422
1968,2.7553443759437637,0.08333321096052823
1969,3.002482049665746,0.09086632884644767
1970,3.102012140478848,0.09373188755815524
1971,3.1184318229787262,0.09391633776118984
1972,3.1717422294985838,0.09519343876634546
1973,3.361937625671194,0.10075719025720524
1974,3.710166263641335,0.11134265703858948
1975,4.154048024346956,0.12503855833859345
1976,4.572872201608013,0.1380606248971865
1977,4.837504799800648,0.1463255353667799
1978,4.896712137134729,0.1481751819535356
1979,4.842789078753443,0.1464518594267967
1980,4.8630279544026305,0.14700215967753658
1981,5.091112559071487,0.15404501022155706
1982,5.49786996453712,0.16673358658684484
1983,5.921003283670259,0.18001963666099596
1984,6.187372434937607,0.188434044936663
1985,6.221445187355574,0.18952104544384346
1986,6.076894373767199,0.18491841220210709
1987,5.882875043543585,0.17872026508270814
1988,5.756063767997115,0.17467526525533325
1989,5.759188632874187,0.17479677556895465
1990,5.908359180775942,0.17954365099490538
1991,6.156505540078228,0.1873298719433378
1992,6.363120729698065,0.1936465426060935
1993,6.3461369890967845,0.19275383222983386
1994,6.004322884466794,0.18155804467414566
1995,5.376401615137871,0.16145694854032402
1996,4.5852417752682175,0.1365173699918683
1997,3.753798449547215,0.11073753694994669
1998,2.967755317831134,0.08681353852238917
1999,2.274687777008994,0.06612289483196276
2000,1.6926964444648132,0.049050469250892216
2001,1.2254808925993448,0.03552122051466985
2002,0.8784453489737802,0.0255519345338435
2003,0.6631900192676377,0.01941937646809243
2004,0.5918222447275905,0.017482081109688272
2005,0.669602589038957,0.019929460998673147
2006,0.8825858113548531,0.026382598333617554
2007,1.1785144918136643,0.03530674549511265
2008,1.4627380467587374,0.04388477348212241
2009,1.6342677880092327,0.0490945327202945
2010,1.6455599221064037,0.04949587274031122
2011,1.530883245287606,0.04608289897818362
2012,1.3736388187893933,0.041319466306758416
2013,1.2474273180990694,0.037391907410553274
2014,1.1855999706896738,0.035303133362767476
2015,1.1927264095313117,0.03520618137876252
2016,1.269877000511713,0.03714769455986132
2017,1.4252634330548724,0.04138429073107236
2018,1.6680226398450162,0.048206764214149704
2019,2.0004297478282282,0.057713706884616814
2020,2.4160081982521535,0.06974306438947701
2021,2.898941040388918,0.08383535875439306
2022,3.425490830375382,0.09927989710057855
2023,3.9704882223984304,0.11533719993320524
2024,4.507794070359894,0.1312620066986544
2025,4.999658699857809,0.1459507281571132
2026,5.401806461670871,0.15806551096259042
2027,5.70184947362131,0.16721518777824684
2028,5.947667036935132,0.1748547360006366
2029,6.212849879930468,0.1832388394554314
2030,6.52909217324473,0.19333567258917492
2031,6.868478782787022,0.20427269921261165
2032,7.19198524711487,0.21482888687891322
2033,7.492001320850741,0.22473983921069832
2034,7.773776324487503,0.23410878898885462
2035,8.009906349123147,0.24199111537580015
2036,8.1359241178051,0.24628257503816642
2037,8.098689761908501,0.24527435829935684
2038,7.908860528911286,0.23932299977577018
2039,7.648652753259751,0.23107419675014074
2040,7.424185418011877,0.22391106604379787
2041,7.2970625582244955,0.21976633950415758
2042,7.257002512369596,0.21828599887915698
2043,7.258371873357573,0.2180454018840614
2044,7.264073241953443,0.21796465486278072
2045,7.2396347248390835,0.21707771976021314
2046,7.128186924476405,0.21366586833268486
2047,6.868307411606844,0.20578804723549532
2048,6.444316478311777,0.19289690034195245
2049,5.907286568006411,0.1765455955465907
2050,5.344756254576984,0.15945078939679927
2051,4.834233446189895,0.14402018587627563
2052,4.420051237956305,0.13161175905741443
2053,4.120058022211859,0.12273853235931685
2054,3.9431998630391667,0.11762091431819524
2055,3.900955164209432,0.1165505618309147
2056,4.007129180985221,0.11990032172287612
2057,4.261313487025321,0.1276368807620751
2058,4.618620990933666,0.13840562509346435
2059,4.976077461902088,0.14911113481675492
2060,5.210994263617126,0.15607364778867688
2061,5.254771457664596,0.15725390595653158
2062,5.134797277083643,0.15349873910408754
2063,4.944073299689933,0.14760178864000137
2064,4.774077250524495,0.14227925443785847
2065,4.673031017738471,0.1389393755052068
2066,4.646937822049755,0.13774257713680088
2067,4.6793045319296285,0.13820497506577917
2068,4.751393262046268,0.1398055707289856
2069,4.858454609582732,0.14247195346763816
2070,5.011347400569535,0.1466140804325894
2071,5.2179726297956845,0.15252821020517943
2072,5.463914126006221,0.1597789673715064
2073,5.716212714709981,0.1673151536794298
2074,5.946901365613669,0.17422032944833699
2075,6.153845823067297,0.18039178686366614
2076,6.364072330196105,0.18666607182961195
2077,6.614892681771746,0.19422546525447912
2078,6.916633198938296,0.20340833268625624
2079,7.2246091124335665,0.2128155642583054
2080,7.4577874309890575,0.2199032375844569
2081,7.557775663378606,0.22284660645253848
2082,7.532290303935444,0.22189884139596666
2083,7.445883228410478,0.2190796794924515
2084,7.3770870424669965,0.2168236888675023
2085,7.378038786177283,0.21673275180563564
2086,7.454131603109428,0.21896183628942698
2087,7.570609421452006,0.22242955244891216
2088,7.682939868991083,0.22575642182159242
2089,7.7663176895833885,0.22817658192940043
2090,7.819510656427774,0.22965581585159733
2091,7.850859801159416,0.23045885877250652
2092,7.872236933088729,0.23096723710678851
2093,7.901653648206995,0.2317602995810802
2094,7.951795094333382,0.2332454001877861
2095,8.006244115807599,0.2349028758248626
2096,8.020040910723806,0.2353050963184881
2097,7.959929081280576,0.23338964486513028
2098,7.843646995760744,0.22970298070881065
2099,7.7323621266487335,0.22616648811232473
2100,7.687309300135536,0.22470774747424627
2101,7.736513124589663,0.22620203299699115
2102,7.868875948156154,0.23028366626500585
2103,8.043189116573645,0.23564633601157775
2104,8.207353051141805,0.24066607415441038
2105,8.324022320582724,0.24420168927535738
2106,8.382533444796502,0.24594230615362866
2107,8.387837623000078,0.2460394108600386
2108,8.346512190389491,0.24467387744828992
2109,8.268713645365533,0.24214091004017244
2110,8.178078555421076,0.2391775896334822
2111,8.10994475369753,0.23690482349547828
2112,8.091612303074076,0.23619429652198728
2113,8.119266815458943,0.23693359837901878
2114,8.155099238886311,0.237936506947773
2115,8.151700716030293,0.23771675464927988
2116,8.08437688249738,0.2355033613939644
2117,7.968590833811216,0.23177780225331254
2118,7.85483450274399,0.22811031422183006
2119,7.801045142145268,0.22631152328085952
2120,7.832534163353881,0.22718904811381552
2121,7.919515412379743,0.2298278218768701
2122,7.998748331631767,0.23224440490476905
2123,8.023871092621786,0.23296748616230317
2124,7.995882294602669,0.232018786396321
2125,7.948462403582522,0.23046450661640822
2126,7.916242218283227,0.22940327974465324
2127,7.922687633638911,0.22956346573664158
2128,7.980827621280397,0.23132615052172797
2129,8.084788713904157,0.23448303237591728
2130,8.20372992093603,0.2380665253689028
2131,8.29781987988434,0.2408479765667695
2132,8.34214636737627,0.24206902268543196
2133,8.334864853842758,0.24168342878052168
2134,8.291487525376235,0.24017812168568872
2135,8.23745117205947,0.2383479243337862
2136,8.198606455660478,0.2370024741689235
2137,8.188331756077085,0.2365612551075147
2138,8.201850967044345,0.2368733349460536
2139,8.224520304203942,0.23747776238026794
2140,8.243871902893634,0.23798228146445619
2141,8.253631444565235,0.2381892752961122
2142,8.251414230197712,0.2380238678209106
2143,8.23671396633595,0.23747125960347562
2144,8.209719029221516,0.2365385447343643
2145,8.168817175233164,0.23517508831355982
2146,8.107675507977994,0.23318154250657588
2147,8.014545467579229,0.23019120698080642
2148,7.876153121856718,0.22579465890626976
2149,7.6884421210705005,0.21987162188723647
2150,7.471794740243355,0.2130544267651729
2151,7.276745409578366,0.2068999261191095
2152,7.164463373751477,0.20329380215401077
2153,7.169175435056091,0.20330146766519158
2154,7.273277710543856,0.2063975830369328
2155,7.416474017964821,0.21073209742644305
2156,7.529953527956457,0.2141754234283454
2157,7.570780895879839,0.2153894046702944
2158,7.536137924741855,0.2142847774860535
2159,7.449992468074459,0.2116182333759925
2160,7.335274070155984,0.20812663283397076
2161,7.201320275746302,0.20411986984498626
2162,7.059482047121149,0.19993877709188282
2163,6.938330252556937,0.19641569218688218
2164,6.867676033718772,0.19440174557421355
2165,6.852545808426347,0.19399605381561386
2166,6.877603709847327,0.19469837735383738
2167,6.9322908692581695,0.19618762703382056
2168,7.018666371335723,0.19856361652273755
2169,7.133962117509331,0.2017971052223601
2170,7.250255164958881,0.2050805027832539
2171,7.319945119322104,0.20697869577766992
2172,7.310586560291287,0.20649707873353207
2173,7.234907199752439,0.20401422176099915
2174,7.143714367776676,0.20107852574821405
2175,7.088752453879707,0.19927527581909182
2176,7.089647141564232,0.19920757206274065
2177,7.130394973532625,0.20037866863403664
2178,7.180356850632286,0.20183503501113487
2179,7.211351920023798,0.20270692131520324
2180,7.194553316313602,0.20213174035728218
2181,7.098934889452482,0.1991972648322075
2182,6.9176301939333396,0.19370651999720787
2183,6.698953732998588,0.1870918373644455
2184,6.530710586908939,0.1819535761199045
2185,6.478107210832927,0.1802279449528935
2186,6.539717844455046,0.18189005867620905
2187,6.666322852860561,0.18550991556186916
2188,6.8105347827873,0.18970527697832712
2189,6.949520900468646,0.19379639520148567
2190,7.0710279926028745,0.1973924002256358
2191,7.154018866818929,0.1998361727849637
2192,7.168933371008188,0.2002290961113049
2193,7.098059339086045,0.1980392895479397
2194,6.954017097321389,0.1936502257855859
2195,6.770830110703179,0.18810031316983572
2196,6.576571610448213,0.1822676305405912
2197,6.386619743022382,0.17664291206965524
2198,6.224864586286557,0.17192457385079968
2199,6.1312864406263365,0.16924049082242917
2200,6.131796433828314,0.169291930628066
2201,6.205662560847669,0.17143196239112415
2202,6.296169545659453,0.17399252190228673
2203,6.358537134300291,0.1756801452218881
2204,6.395326884869271,0.17659380897664584
2205,6.444451382732947,0.177860514637125
2206,6.537433175691223,0.18041556310817103
2207,6.672597357394821,0.18422613689151568
2208,6.82214161147454,0.18849438718521905
2209,6.955023922880031,0.19231319600306998
2210,7.0511725160279655,0.1950776488458848
2211,7.0995530693635205,0.19644052210128107
2212,7.091306502352742,0.19612792028631024
2213,7.024496587889933,0.19408742389332698
2214,6.91979005086109,0.19094217317425827
2215,6.8236826230907015,0.1880657152510899
2216,6.782786135203908,0.18681194821245825
2217,6.808727487873021,0.18749597063357187
2218,6.870890302566478,0.18921046700910446
2219,6.92490455213057,0.19067300681073854
2220,6.9457491930972814,0.1911746956515901
2221,6.935275679102109,0.19077470866594243
2222,6.906575709947047,0.18984577106879488
2223,6.868751375599603,0.18865098746040687
2224,6.827356101716018,0.18736445062947155
2225,6.793339123678776,0.18631778162650686
2226,6.782598397379699,0.1859724623411336
2227,6.801824322858128,0.18650956858170603
2228,6.836813847377742,0.1875031766440011
2229,6.859527348479676,0.1881348319152317
2230,6.849628981570455,0.18781529099098682
2231,6.809721722563737,0.18661576531341387
2232,6.759275378240304,0.185089474865939
2233,6.714887499313965,0.18371097351021465
2234,6.679297912808845,0.18256893646785838
2235,6.649299558910236,0.1815903772431848
2236,6.62763507053882,0.18086882765471668
2237,6.620567346223876,0.18058485323107504
2238,6.6257298606185655,0.1806605617757123
2239,6.629310007053468,0.18068872543569192
2240,6.617022836039583,0.18025299126365238
2241,6.58443376498957,0.17922448725721873
2242,6.536223254533353,0.17774267931981175
2243,6.4795189183441,0.17602475258474176
2244,6.420486547710894,0.1742596227431788
2245,6.36693850201384,0.17267068252497758
2246,6.331853390939542,0.17161510554729156
2247,6.328118879978495,0.1714453715962325
2248,6.354528477629933,0.1721212070606903
2249,6.390204876015372,0.17305178654239656
2250,6.408000489135561,0.17347290599484197
2251,6.392216712867935,0.1729483806642818
2252,6.343465153329131,0.17150456741499112
2253,6.273320954622093,0.1694712238519966
2254,6.1986183235986,0.16731596105196428
2255,6.13711036543485,0.1655268973535607
2256,6.101647901199171,0.1644582712869121
2257,6.0921593895677875,0.16411231437415835
2258,6.091016469303023,0.1640100547000758
2259,6.072341501475165,0.1634427852236705
2260,6.024493742556604,0.16208606455343907
2261,5.963884018235869,0.1603787326903863
2262,5.9218208245086705,0.15916487486765052
2263,5.9170692695295,0.15894632445908327
2264,5.940913983213262,0.15947912646925183
2265,5.962985861157793,0.15993620643186285
2266,5.9510152617401735,0.15944684993094266
2267,5.896625387085915,0.15780019932635073
2268,5.828384887814393,0.15579951771997885
2269,5.79077946847243,0.15467944219054092
2270,5.803660880209995,0.1549873374239168
2271,5.845783182257549,0.15613251655408916
2272,5.876513226068886,0.15698950513054835
2273,5.867538371798514,0.1567700929053405
2274,5.8207364740411975,0.1555052541724659
2275,5.76899102560959,0.1540644759821022
2276,5.756106726956406,0.15362334097410288
2277,5.800312116237716,0.15468953692383555
2278,5.87278280193266,0.1565164595773495
2279,5.917685848414891,0.15762189433682244
2280,5.896110117474441,0.15695817925149566
2281,5.8134052333760415,0.15465494981008499
2282,5.712707323953018,0.1518595062412653
2283,5.646356868950609,0.1499742246155028
2284,5.6438645935153025,0.14979198161543789
2285,5.693141389530196,0.15098860813079998
2286,5.747168832039015,0.1523035652640696
2287,5.753286812998304,0.1523262659131702
2288,5.686026735558891,0.15037174387189461
2289,5.561558177370346,0.1468670084398907
2290,5.422790222566105,0.14296285666162983
2291,5.305418213571863,0.13963288187931233
2292,5.214548013672604,0.1370356407002324
2293,5.134774421159532,0.13476710129173952
2294,5.06103746162473,0.13269162605322224
2295,5.011091560313057,0.13129269839331653
2296,5.002446329851029,0.13105049552200504
2297,5.0263966962901785,0.13172248697504943
2298,5.057421510225856,0.13258936238729177
2299,5.082907098346616,0.1332757245335071
2300,5.108902369832982,0.1339311546500479
2301,5.139250374482953,0.13467405153642006
2302,5.1657400678484215,0.13530926163571227
2303,5.183374963639567,0.13571724696643173
2304,5.203666797271923,0.1362045927397277
2305,5.244687981887843,0.13724421654447236
2306,5.31275124869913,0.1389903394284541
2307,5.399354084200743,0.14119868604136374
2308,5.492455501707625,0.1435383809967963
2309,5.585110674075931,0.14583976073462931
2310,5.672934812169506,0.14802658813197092
2311,5.743799470919461,0.14981352833376535
2312,5.767031177873815,0.15038999159110678
2313,5.693070462024071,0.14841420360484717
2314,5.477230295907926,0.1426731342781155
2315,5.12508377928175,0.13330402141497244
2316,4.721658931539635,0.12255471273286873
2317,4.397305425368859,0.11385923267227833
2318,4.239059478884542,0.10949559588536226
2319,4.227939414759041,0.10895077479741565
2320,4.271373110692622,0.10979687425104018
2321,4.300826671127965,0.11027475780899545
2322,4.331651867796424,0.11086165389564191
2323,4.425956097397431,0.11325585941848677
2324,4.609475426700975,0.11814059104934538
2325,4.836117109183912,0.12423772767260338
2326,5.0269861755909275,0.1293759093145809
2327,5.130645224915056,0.13213521021969132
2328,5.146835605357903,0.13249782248433106
2329,5.1082873942063545,0.13135597137277283
2330,5.052362387580361,0.12974072910759074
2331,5.004977247759876,0.12837798332552278
2332,4.975094490428959,0.12752464720468323
2333,4.955192934346043,0.12697332529067734
2334,4.928920893599565,0.12626736257341103
2335,4.877845206561778,0.12489875161207006
2336,4.778689310087634,0.12224122771248148
2337,4.606342807564414,0.11762490925124114
2338,4.359569415772422,0.11101409533902698
2339,4.087255139622021,0.10370474802582333
2340,3.8749666437194383,0.09797174122366616
2341,3.7901968367036574,0.09561915862875381
2342,3.832143890616145,0.0966440700527291
2343,3.933380707349693,0.09926990764871649
2344,4.012331000910341,0.10133306840944929
2345,4.02488843910616,0.10165954260536789
2346,3.969921807186967,0.10021865522797235
2347,3.8588055352682633,0.09731155649760688
2348,3.6931431496778924,0.09297486418607477
2349,3.4762458738222333,0.08728706814354312
2350,3.2445292862362733,0.08120238298368784
2351,3.0779267294444037,0.076821506949548
2352,3.0580991679293787,0.07628600062300725
2353,3.199846283362739,0.07997832686600037
2354,3.4279045408767064,0.0859197015675557
2355,3.6341358791271947,0.09127258182479592
2356,3.7630732599156658,0.09458232950611464
2357,3.843166609443736,0.09659383627953382
2358,3.9395608724339337,0.09900878287725402
2359,4.0805197394923205,0.10255784255060202
2360,4.227623615084459,0.10623410434442504
2361,4.313720543015868,0.10830032832727432
2362,4.306866154237985,0.1079565553139618
2363,4.2327860086519955,0.10590869263327181
2364,4.133446455688073,0.10326991339736588
2365,4.011752178231378,0.10011232697271426
2366,3.8283155376641895,0.09539575213839928
2367,3.551381705067875,0.08829352622438809
2368,3.2002394112793495,0.07932829796983465
2369,2.846762464326562,0.07037219542828857
2370,2.591384348924051,0.06396988733803781
2371,2.5233377744319756,0.062318173810821005
2372,2.661670484350166,0.06582803890642978
2373,2.9166396026603594,0.07220213610255231
2374,3.1303707968678713,0.07746196283455037
2375,3.181856675963191,0.07857037309435848
2376,3.0680062239216026,0.07546670351040828
2377,2.893420627927128,0.07081790143171443
2378,2.779695939145362,0.067731374955076
2379,2.7695248178193816,0.06732032816074962
2380,2.80270708025895,0.06808210999049227
2381,2.778120424788413,0.0674554241529897
2382,2.6464292257994377,0.06416241325323728
2383,2.4538133086032503,0.059324230300089834
2384,2.3003494134538554,0.055432563310770684
2385,2.259067407002567,0.05432564323007888
2386,2.332602897553792,0.05609239334881915
2387,2.471081942308165,0.05950411376453462
2388,2.6123030994198313,0.0630117670254696
2389,2.710318728598719,0.06546126315869538
2390,2.7561329123284035,0.06661430583399731
2391,2.7840787833596807,0.06731571308999953
2392,2.838123657046832,0.06866045042073954
2393,2.9191932487658496,0.07067557858463787
2394,2.979181430888734,0.07215907791635932
2395,2.977965808187079,0.07209938745660767
2396,2.937708135914834,0.07104105391072875
2397,2.9261765435485723,0.07068014576236287
2398,2.9865526890180294,0.07211067697433596
2399,3.094955743657418,0.07475036010879318
2400,3.1835725870621765,0.07690749593224057
2401,3.1886632718659174,0.07698405402930283
2402,3.0794017952666164,0.07420700002038247
2403,2.8670585102407222,0.06886093611122247
2404,2.60105643158937,0.06218602751623537
2405,2.3492428258808964,0.055880810649758854
2406,2.1716467803198003,0.05143933835020315
2407,2.0990020782895784,0.04961051142444996
2408,2.1187119377751307,0.05006017121587383
2409,2.1786700016041785,0.051487310357527225
2410,2.215251390186355,0.05232906811455349
2411,2.1826297070556278,0.051482081694141875
2412,2.0614686038908667,0.04850193962689056
2413,1.8594219007682096,0.04359227397216005
2414,1.615821343709778,0.03770365109643862
2415,1.3922495668626222,0.032310892105894676
2416,1.2416145413402722,0.028680323336989187
2417,1.1887120731483873,0.02740480954456702
2418,1.2425887284445707,0.028693423390772785
2419,1.4072408818506188,0.03262701834659322
2420,1.6586720379566502,0.03862173168910599
2421,1.9233649664404242,0.04492427163889426
2422,2.112177343758563,0.04941452081628269
2423,2.1886664863915444,0.05122636862488315
2424,2.1989631055220915,0.05146391230006918
2425,2.233498321326006,0.05229449865874573
2426,2.356652700755487,0.055261931642279986
2427,2.559078873157286,0.060134221743407865
2428,2.763449922793181,0.06504237681227575
2429,2.872977731369446,0.06765781835761733
2430,2.8206885500893217,0.06638350670031419
2431,2.5882293789088457,0.06080020058569089
2432,2.2044943295287336,0.05162238971087526
2433,1.7477163627919177,0.040734626358113694
2434,1.3435525813468752,0.031127099196175203
2435,1.1308731073695348,0.02607101308721375
2436,1.1962226509736136,0.027583275092673325
2437,1.5195476650454998,0.03517918409275766
2438,1.9745309900620127,0.045889819826797365
2439,2.3882670609625416,0.05564214083342997
2440,2.6216258343613825,0.06113337799253282
2441,2.619417715774066,0.06103314323003629
2442,2.4077173646333145,0.05595700886790453
2443,2.0558072463979626,0.04757964589472471
2444,1.6405537223347482,0.03776442600430762
2445,1.236125552355549,0.028275254512607862
2446,0.9118218849592944,0.020709493035076118
2447,0.7093892942214174,0.015998333756462285
2448,0.6168471359483497,0.013838275473547348
2449,0.5832881791831003,0.01304439762229901
2450,0.568899852715183,0.012692000504136498
2451,0.5755262177382078,0.012814470440405143
2452,0.6322749238208385,0.014082328883050619
2453,0.7660921218023985,0.01713251174891568
2454,0.9878867153877584,0.0222351422333431
2455,1.2849401851204019,0.029100184931158037
2456,1.609135827376854,0.03660397872794123
2457,1.8812295315578882,0.04289811802703224
2458,2.0224833891398646,0.046150366219795826
2459,1.9907631316423344,0.04538662950870105
2460,1.7989440315325602,0.04091742166603746
2461,1.5156100703476052,0.03434134241252348
2462,1.246241035499443,0.028093530302634076
2463,1.0856371056574081,0.02434720806176175
2464,1.0603256289978817,0.023704200607482958
2465,1.1123638430696658,0.024837210310583602
2466,1.1490117969103462,0.0256292914291791
2467,1.1133915148852098,0.02478608890077853
2468,1.008472667560075,0.02238289485605298
2469,0.8654274966910597,0.019140353095449755
2470,0.7104103511978812,0.01565668120808054
2471,0.5663951138254111,0.01243767271059395
2472,0.4661654687911729,0.010194699394803726
2473,0.4407914429144381,0.009604726602288062
2474,0.4900525163276828,0.010663313916117
2475,0.5713239056486934,0.012434794881538156
2476,0.6230948915759462,0.013563886446593685
2477,0.6030183725791367,0.01311520570460225
2478,0.5108636789397671,0.011085188769232852
2479,0.38190627792975956,0.00825595416606572
2480,0.25968841849249097,0.005587129752431808
2481,0.17129311969094926,0.0036677336821007798
2482,0.12065955927861559,0.0025752032702738054
2483,0.09727044178208487,0.0020738415750991973
2484,0.08784144947112686,0.0018727949182818873
2485,0.08234623342906885,0.001755242778801443
2486,0.07512134592693295,0.0015995819853644128
2487,0.06507073488262365,0.0013822101338502942
2488,0.05468247320907434,0.0011565553659115741
2489,0.0465034315830911,0.0009784925087521986
2490,0.040246271236783246,0.000844202945431533
2491,0.03400009603541121,0.000714089775472812
2492,0.027540327185476964,0.000581845330436252
2493,0.02354562681997091,0.000501112752005937
2494,0.026053589233027502,0.0005547297774843849
2495,0.0383188449357966,0.0008105398483230143
2496,0.06123499738645396,0.001287960746055745
2497,0.09194330363475865,0.0019282435401875473
